id,alias
2123,Navios Maritime Acquisition
2124,NNC
2124,Nuveen North
2124,Nuveen North Carolina
2125,NNI
2125,Nelnet
2125,"Nelnet, Inc."
2125,"Nelnet, Inc. Common"
2126,NNN
2127,NNN-D
2128,NNN-E
2129,NNP
2130,NNY
2131,NOA
2131,North American
2131,North American Energy
2132,NOAH
2132,Noah Holdings
2132,Noah Holdings Limited
2133,NOC
2133,Northrop
2133,Northrop Grumman
2133,Northrop Grumman Corporation
2134,NOK
2134,Nokia
2134,Nokia Corporation
2134,Nokia Corporation Sponsored
2135,NOM-C
2135,Nuveen Missouri
2135,Nuveen Missouri Premium
2136,NOR
2136,Noranda
2136,Noranda Aluminum
2136,Noranda Aluminum Holding
2137,NORD
2137,Nord Anglia
2137,"Nord Anglia Education,"
2138,NOV
2138,National Oilwell
2138,"National Oilwell Varco,"
2139,NOW
2139,ServiceNow
2139,"ServiceNow, Inc."
2139,"ServiceNow, Inc. Common"
2140,NP
2140,Neenah
2140,"Neenah Paper,"
2140,"Neenah Paper, Inc."
2141,NPD
2141,China Nepstar
2141,China Nepstar Chain
2142,NPF
2142,Nuveen Premier
2142,Nuveen Premier Municipal
2143,NPI
2144,NPK
2144,National Presto
2144,"National Presto Industries,"
2145,NPM
2146,NPO
2146,Enpro
2146,Enpro Industries
2146,Enpro Industries Inc
2147,NPP
2147,Nuveen Performance
2147,Nuveen Performance Plus
2148,NPT
2149,NPTN
2149,NeoPhotonics
2149,NeoPhotonics Corporation
2149,NeoPhotonics Corporation Common
2150,NPV
2150,Nuveen Virginia
2150,Nuveen Virginia Premium
2151,NQ
2151,NQ Mobile
2151,NQ Mobile Inc.
2152,NQI
2152,Nuveen Quality Municipal
2153,NQM
2153,Nuveen Investment
2153,Nuveen Investment Quality
2154,NQP
2154,Nuveen Pennsylvania
2154,Nuveen Pennsylvania Investment
2155,NQS
2155,Nuveen Select Quality
2156,NQU
2156,Nuveen Quality Income
2157,NR
2157,Newpark
2157,"Newpark Resources,"
2157,"Newpark Resources, Inc."
2158,NRF
2159,NRF-A
2160,NRF-B
2161,NRF-C
2162,NRF-D
2163,NRF-E
2164,"NRG Energy,"
2164,"NRG Energy, Inc."
2165,NRK
2166,NRP
2166,Natural Resource
2166,Natural Resource Partners
2167,NRT
2167,North European
2167,North European Oil
2168,NRZ
2168,New Residential
2168,New Residential Investment
2169,NS
2169,Nustar Energy
2169,Nustar Energy L.P.
2170,NSAM
2170,NorthStar Asset
2170,NorthStar Asset Management
2171,NSC
2171,Norfolk
2171,Norfolk Southern
2171,Norfolk Southern Corporation
2172,NSH
2172,Nustar GP
2172,"Nustar GP Holdings,"
2173,NSL
2173,Nuveen Senior
2173,Nuveen Senior Income
2174,NSLP
2174,New Source
2174,New Source Energy
2175,NSM
2175,Nationstar
2175,Nationstar Mortgage
2175,Nationstar Mortgage Holdings
2176,NSP
2176,Insperity
2176,"Insperity, Inc."
2176,"Insperity, Inc. Common"
2177,NSR
2177,Neustar
2177,"Neustar, Inc."
2177,"Neustar, Inc. Neustar,"
2178,NSS
2178,"NuStar Logistics,"
2178,"NuStar Logistics, L.P."
2179,NTC
2179,Nuveen Connecticut
2179,Nuveen Connecticut Premium
2180,NTG
2180,Tortoise MLP
2180,"Tortoise MLP Fund,"
2181,NTI
2181,Northern Tier
2181,Northern Tier Energy
2182,NTL
2182,Nortel
2182,Nortel Inversora
2182,"Nortel Inversora SA,"
2183,NTP
2183,Nam
2183,Nam Tai
2183,Nam Tai Property
2184,Nippon
2184,Nippon Telegraph
2184,Nippon Telegraph and
2185,NTX
2186,NTX-C
2187,NTZ
2187,Natuzzi
2187,"Natuzzi, S.p.A."
2188,Northeast
2188,Northeast Utilities
2188,Northeast Utilities Common
2189,NUE
2189,Nucor
2189,Nucor Corporation
2189,Nucor Corporation Common
2190,NUM
2190,Nuveen Michigan
2190,Nuveen Michigan Quality
2191,NUO
2191,Nuveen Ohio
2191,Nuveen Ohio Quality
2192,NUS
2192,Nu Skin
2192,"Nu Skin Enterprises,"
2193,NUV
2193,Nuveen Municipal Value
2194,NUW
2195,NVGS
2195,Navigator Holdings
2195,Navigator Holdings Ltd.
2196,NVO
2196,Novo
2196,Novo Nordisk
2196,Novo Nordisk A/S
2197,"NVR, Inc."
2197,"NVR, Inc. Common"
2198,NVRO
2198,Nevro
2198,Nevro Corp.
2198,Nevro Corp. Common
2199,NVS
2199,Novartis
2199,Novartis AG
2199,Novartis AG Common
2200,NW-C
2200,Natl Westminster
2200,Natl Westminster Pfd
2201,NWE
2201,NorthWestern
2201,NorthWestern Corporation
2201,NorthWestern Corporation Common
2202,NWHM
2202,New Home
2202,New Home Company
2203,NWL
2203,Newell
2203,Newell Rubbermaid
2203,Newell Rubbermaid Inc.
2204,NWN
2204,Northwest
2204,Northwest Natural
2204,Northwest Natural Gas
2205,NWY
2205,New York &
2206,NX
2206,Quanex
2206,Quanex Building
2206,Quanex Building Products
2207,NXC
2207,Nuveen California Select
2208,NXJ
2209,NXJ-C
2210,NXN
2211,NXP
2212,NXQ
2213,NXR
2214,NYCB
2215,NYCB-U
2216,NYLD
2216,"NRG Yield,"
2216,"NRG Yield, Inc."
2217,NYRT
2217,"New York REIT,"
2218,NYT
2218,New York Times
2219,O
2220,O-F
2221,OAK
2221,Oaktree
2221,Oaktree Capital
2221,"Oaktree Capital Group,"
2222,OAKS
2223,OAKS-A
2224,OAS
2224,Oasis
2224,Oasis Petroleum
2224,Oasis Petroleum Inc.
2225,OB
2225,OneBeacon
2225,OneBeacon Insurance
2225,"OneBeacon Insurance Group,"
2226,OC
2226,Owens Corning
2226,Owens Corning Inc
2227,OCIP
2227,OCI Partners
2227,OCI Partners LP
2228,OCIR
2228,OCI Resources
2228,OCI Resources LP
2229,OCN
2229,Ocwen
2229,Ocwen Financial
2229,Ocwen Financial Corporation
2230,OCR
2230,"Omnicare, Inc. Common"
2231,OCR-A
2231,"Omnicare, Inc. Trust"
2232,OCR-B
2232,"Omnicare, Inc. Omnicare"
2233,ODC
2234,OEC
2234,Orion Engineered
2234,Orion Engineered Carbons
2235,OFC
2236,OFC-L
2237,OFG
2237,OFG Bancorp Common
2238,OFG-A
2238,OFG Bancorp Preferred
2239,OFG-B
2239,OFG Bancorp 7.0%
2240,OFG-D
2240,OFG Bancorp 7.125%
2241,OGE
2241,OGE Energy
2241,OGE Energy Corporation
2242,OGS
2242,"ONE Gas,"
2242,"ONE Gas, Inc."
2243,OHI
2243,Omega Healthcare
2243,"Omega Healthcare Investors,"
2244,OI
2244,Owens
2245,OIA
2245,Invesco Municipal Income
2246,OIBR
2247,OIBR.C
2248,OII
2248,Oceaneering
2248,"Oceaneering International,"
2248,"Oceaneering International, Inc."
2249,OILT
2249,Oiltanking
2249,"Oiltanking Partners,"
2249,"Oiltanking Partners, L.P."
2250,OIS
2250,Oil States
2250,"Oil States International,"
2251,OKE
2251,"ONEOK, Inc."
2251,"ONEOK, Inc. Common"
2252,OKS
2252,"ONEOK Partners,"
2252,"ONEOK Partners, L.P."
2253,OLN
2253,Olin
2253,Olin Corporation
2253,Olin Corporation Common
2254,OLP
2254,One Liberty
2254,"One Liberty Properties,"
2255,OMAM
2255,OM Asset
2255,OM Asset Management
2256,OMC
2256,Omnicom
2256,Omnicom Group
2256,Omnicom Group Inc.
2257,OME
2257,Omega Protein
2257,Omega Protein Corporation
2258,OMG
2258,"OM Group,"
2258,"OM Group, Inc."
2259,OMI
2259,Owens &
2259,"Owens & Minor,"
2260,OMN
2260,OMNOVA
2260,OMNOVA Solutions
2260,OMNOVA Solutions Inc.
2261,ONDK
2261,On Deck
2261,"On Deck Capital,"
2262,ONE
2262,Higher
2262,Higher One
2262,"Higher One Holdings,"
2263,OPK
2263,OPKO
2263,OPKO Health
2263,OPKO Health Inc.
2264,OPWR
2264,Opower
2264,"Opower, Inc."
2264,"Opower, Inc. Common"
2265,OPY
2265,Oppenheimer
2265,"Oppenheimer Holdings,"
2265,"Oppenheimer Holdings, Inc."
2266,ORA
2266,Ormat
2266,"Ormat Technologies,"
2266,"Ormat Technologies, Inc."
2267,ORAN
2267,Orange
2268,ORB
2268,Orbital
2268,Orbital Sciences
2268,Orbital Sciences Corporation
2269,ORC
2269,Orchid
2269,Orchid Island
2269,"Orchid Island Capital,"
2270,ORCL
2270,Oracle
2270,Oracle Corporation
2270,Oracle Corporation Common
2271,ORI
2271,Old Republic
2271,Old Republic International
2272,ORN
2272,Orion Marine
2272,Orion Marine Group
2273,OSK
2273,Oshkosh
2273,Oshkosh Corporation
2273,Oshkosh Corporation (Holding
2274,OUBS
2274,UBS AG Common
2275,OUT
2275,OUTFRONT
2275,OUTFRONT Media
2275,OUTFRONT Media Inc.
2276,OWW
2276,Orbitz
2276,"Orbitz Worldwide,"
2276,"Orbitz Worldwide, Inc."
2277,OXM
2277,"Oxford Industries,"
2277,"Oxford Industries, Inc."
2278,OXY
2278,Occidental
2278,Occidental Petroleum
2278,Occidental Petroleum Corporation
2279,OZM
2279,Och
2280,P
2280,Pandora
2280,"Pandora Media,"
2280,"Pandora Media, Inc."
2281,PAA
2281,Plains All
2281,Plains All American
2282,PAC
2283,PACD
2283,Pacific Drilling
2283,Pacific Drilling S.A.
2284,PAG
2284,Penske
2284,Penske Automotive
2284,"Penske Automotive Group,"
2285,PAGP
2285,Plains Group
2285,"Plains Group Holdings,"
2286,PAH
2286,Platform
2286,Platform Specialty
2286,Platform Specialty Products
2287,PAI
2287,Western Asset Income
2288,PAM
2288,Pampa
2288,Pampa Energia
2288,Pampa Energia S.A.
2289,PANW
2289,Palo
2289,Palo Alto
2289,"Palo Alto Networks,"
2290,PAR
2290,PAR Technology
2290,PAR Technology Corporation
2291,PAY
2291,Verifone
2291,"Verifone Systems,"
2291,"Verifone Systems, Inc."
2292,PAYC
2292,Paycom
2292,"Paycom Software,"
2292,"Paycom Software, Inc."
2293,PB
2293,Prosperity
2293,"Prosperity Bancshares,"
2293,"Prosperity Bancshares, Inc."
2294,PBA
2294,Pembina
2294,Pembina Pipeline
2294,Pembina Pipeline Corp.
2295,PBF Energy
2295,PBF Energy Inc.
2296,PBFX
2296,PBF Logistics
2296,PBF Logistics LP
2297,PBH
2297,Prestige Brand
2297,"Prestige Brand Holdings,"
2298,PBI
2298,Pitney Bowes Inc.
2299,PBI-A
2300,PBI-B
2301,PBR
2302,PBR.A
2303,PBT
2303,Permian
2303,Permian Basin
2303,Permian Basin Royalty
2304,PBY
2304,Pep Boys
2305,PBYI
2305,Puma Biotechnology
2305,Puma Biotechnology Inc
2306,PCF
2306,Putnam High
2306,Putnam High Income
2307,PCG
2307,Pacific Gas
2307,Pacific Gas &
2308,PCI
2308,PIMCO Dynamic Credit
2309,PCK
2310,PCL
2310,Plum Creek
2310,Plum Creek Timber
2311,PCM
2311,"PCM Fund,"
2311,"PCM Fund, Inc."
2312,PCN
2313,PCP
2313,Precision Castparts
2313,Precision Castparts Corporation
2314,PCQ
2315,PDI
2315,PIMCO Dynamic Income
2316,PDM
2316,Piedmont Office
2316,Piedmont Office Realty
2317,PDS
2317,Precision Drilling
2317,Precision Drilling Corporation
2318,PDT
2318,John Hancock Premium
2319,PE
2319,"Parsley Energy,"
2319,"Parsley Energy, Inc."
2320,PEB
2321,PEB-A
2322,PEB-B
2323,PEB-C
2324,PEG
2324,Public Service
2324,Public Service Enterprise
2325,PEI
2326,PEI-A
2327,PEI-B
2328,PEO
2328,Petroleum Resources
2328,Petroleum Resources Corporation
2329,Pepsico
2329,"Pepsico, Inc."
2329,"Pepsico, Inc. Common"
2330,PER
2330,SandRidge Permian
2330,SandRidge Permian Trust
2331,PES
2331,Pioneer Energy
2331,Pioneer Energy Services
2332,PF
2332,"Pinnacle Foods,"
2332,"Pinnacle Foods, Inc."
2333,PFD
2334,PFE
2334,Pfizer
2334,"Pfizer, Inc."
2334,"Pfizer, Inc. Common"
2335,PFG
2335,Principal Financial Group
2336,PFG-B
2336,"Principal Financial Group,"
2337,PFH
2337,Cabco Tr
2337,Cabco Tr Jcp
2338,PFK
2338,Prudential Financial
2338,Prudential Financial Inflation
2339,PFL
2340,PFN
2341,PFO
2342,PFS
2342,Provident
2342,Provident Financial
2342,"Provident Financial Services,"
2343,PFSI
2343,PennyMac Financial
2343,"PennyMac Financial Services,"
2344,PFX
2345,PG
2345,Procter
2345,Procter &
2345,Procter & Gamble
2346,Ply
2346,PGEM
2346,Ply Gem
2346,"Ply Gem Holdings,"
2347,PGH
2347,Pengrowth
2347,Pengrowth Energy
2347,Pengrowth Energy Corporation
2348,PGI
2348,Premiere
2348,Premiere Global
2348,"Premiere Global Services,"
2349,PGN
2349,Paragon
2349,Paragon Offshore
2349,Paragon Offshore plc
2350,PGP
2350,Pimco Global
2350,Pimco Global Stocksplus
2351,PGR
2351,Progressive Corporation
2351,Progressive Corporation (The)
2352,PGRE
2352,Paramount
2352,"Paramount Group,"
2352,"Paramount Group, Inc."
2353,PGZ
2353,Principal Real
2353,Principal Real Estate
2354,PH
2355,PHD
2355,Pioneer Floating
2355,Pioneer Floating Rate
2356,PHG
2356,Koninklijke
2356,Koninklijke Philips
2356,Koninklijke Philips N.V.
2357,PHH
2357,PHH Corp
2357,PHH Corp Common
2358,PHI
2358,Philippine
2358,Philippine Long
2358,Philippine Long Distance
2359,PHK
2359,Pimco High
2359,Pimco High Income
2360,PHM
2360,PulteGroup
2360,"PulteGroup, Inc."
2360,"PulteGroup, Inc. Common"
2361,PHT
2361,Pioneer High
2361,Pioneer High Income
2362,PHX
2362,Panhandle
2362,Panhandle Oil
2362,Panhandle Oil and
2363,PII
2363,Polaris
2363,Polaris Industries
2363,Polaris Industries Inc.
2364,PIM
2364,Putnam Master
2364,Putnam Master Intermediate
2365,PIR
2365,Pier
2365,Pier 1
2365,"Pier 1 Imports,"
2366,PIY
2366,Preferred Plus
2366,Preferred Plus Trust
2367,PJC
2367,Piper
2367,Piper Jaffray
2367,Piper Jaffray Companies
2368,PJH
2369,PJS
2369,PreferredPlus
2369,PreferredPlus Trust
2369,PreferredPlus Trust Ser
2370,PKD
2370,Parker Drilling
2370,Parker Drilling Company
2371,PKE
2371,Park Electrochemical
2371,Park Electrochemical Corporation
2372,PKG
2372,Packaging
2372,Packaging Corporation
2372,Packaging Corporation of
2373,PKI
2373,PerkinElmer
2373,"PerkinElmer, Inc."
2373,"PerkinElmer, Inc. Common"
2374,PKO
2374,Pimco Income Opportunity
2375,PKX
2375,POSCO
2375,POSCO Common
2375,POSCO Common Stock
2376,PKY
2376,"Parkway Properties,"
2376,"Parkway Properties, Inc."
2377,PL
2378,PL-B
2379,PL-C
2380,PL-E
2381,PLD
2381,ProLogis
2381,"ProLogis, Inc."
2381,"ProLogis, Inc. Common"
2382,PLL
2382,Pall
2382,Pall Corporation
2382,Pall Corporation Common
2383,PLOW
2383,"Douglas Dynamics,"
2383,"Douglas Dynamics, Inc."
2384,PLT
2384,Plantronics
2384,"Plantronics, Inc."
2384,"Plantronics, Inc. Common"
2385,PM
2385,Philip Morris
2385,Philip Morris International
2386,PMC
2386,Pharmerica
2386,Pharmerica Corporation
2386,Pharmerica Corporation Common
2387,PMF
2388,PML
2389,PMM
2389,Putnam Managed
2389,Putnam Managed Municipal
2390,PMO
2390,Putnam Municipal
2390,Putnam Municipal Opportunities
2391,PMT
2391,PennyMac Mortgage
2391,PennyMac Mortgage Investment
2392,PMX
2393,PNC
2394,PNC-P
2395,PNC-Q
2396,PNC.W
2397,PNF
2398,PNI
2399,PNK
2399,"Pinnacle Entertainment,"
2399,"Pinnacle Entertainment, Inc."
2400,PNM
2400,"PNM Resources,"
2400,"PNM Resources, Inc."
2401,PNR
2401,Pentair
2401,Pentair plc.
2401,Pentair plc. Ordinary
2402,PNTA
2402,PennantPark
2402,PennantPark Investment
2402,PennantPark Investment Corporation
2403,PNW
2403,Pinnacle West
2403,Pinnacle West Capital
2404,PNX
2405,PNY
2405,Piedmont Natural
2405,Piedmont Natural Gas
2406,POL
2406,PolyOne
2406,PolyOne Corporation
2406,PolyOne Corporation Common
2407,POM
2407,PEPCO
2407,"PEPCO Holdings,"
2407,"PEPCO Holdings, Inc"
2408,POR
2408,Portland
2408,Portland General
2408,Portland General Electric
2409,"Post Holdings,"
2409,"Post Holdings, Inc."
2410,POT
2410,Potash
2410,Potash Corporation
2410,Potash Corporation of
2411,POWR
2411,PowerSecure
2411,"PowerSecure International,"
2411,"PowerSecure International, Inc."
2412,PPG
2412,"PPG Industries,"
2412,"PPG Industries, Inc."
2413,PP&L
2413,PP&L Corporation
2413,PP&L Corporation Common
2414,PPO
2414,Polypore
2414,Polypore International
2414,Polypore International Inc
2415,PPP
2415,Primero
2415,Primero Mining
2415,Primero Mining Corp.
2416,PPR
2416,Voya Prime
2416,Voya Prime Rate
2417,PPS
2418,PPS-A
2419,PPT
2419,Putnam Premier
2419,Putnam Premier Income
2420,PPX
2420,PPL Capital
2420,"PPL Capital Funding,"
2421,PQ
2421,Petroquest
2421,Petroquest Energy
2421,Petroquest Energy Inc
2422,PRA
2422,ProAssurance
2422,ProAssurance Corporation
2422,ProAssurance Corporation Common
2423,PRE
2423,PartnerRe Ltd. Common
2424,PRE-D
2424,PartnerRe Ltd. Preferred
2425,PRE-E
2425,PartnerRe Ltd. PFD
2426,PRE-F
2426,PartnerRe Ltd. Redeemable
2427,PRGO
2427,Perrigo
2427,Perrigo Company
2427,Perrigo Company plc
2428,PRH
2429,PRI
2429,Primerica
2429,"Primerica, Inc."
2429,"Primerica, Inc. Common"
2430,PRLB
2430,Proto
2430,"Proto Labs,"
2430,"Proto Labs, Inc."
2431,PRO
2431,PROS
2431,"PROS Holdings,"
2431,"PROS Holdings, Inc."
2432,PRU
2433,PRY
2433,Prospect Capital
2433,Prospect Capital Corporation
2434,PSA
2434,Public Storage Common
2435,PSA-A
2436,PSA-O
2437,PSA-P
2438,PSA-Q
2439,PSA-R
2440,PSA-S
2441,PSA-T
2442,PSA-U
2443,PSA-V
2444,PSA-W
2445,PSA-X
2446,PSA-Y
2447,PSA-Z
2448,PSB
2449,PSB-R
2450,PSB-S
2451,PSB-T
2452,PSB-U
2453,PSB-V
2454,PSF
2455,PSG
2455,Performance Sports
2455,Performance Sports Group
2456,PSO
2456,Pearson
2456,"Pearson, Plc"
2456,"Pearson, Plc Common"
2457,PSX
2457,Phillips 66 Common
2458,PSXP
2458,Phillips 66 Partners
2459,Portugal Telecom
2459,"Portugal Telecom SGPS,"
2460,PTP
2460,Platinum Underwriters
2460,"Platinum Underwriters Holdings,"
2461,PTR
2461,PetroChina
2461,PetroChina Company
2461,PetroChina Company Limited
2462,PTY
2463,PUK
2464,PUK-
2465,PUK-A
2466,PVA
2466,Penn Virginia
2466,Penn Virginia Corporation
2467,PVG
2467,Pretium
2467,"Pretium Resources,"
2467,"Pretium Resources, Inc."
2468,PVH
2468,PVH Corp.
2468,PVH Corp. Common
2469,PVTD
2469,PrivateBancorp
2469,"PrivateBancorp, Inc."
2469,"PrivateBancorp, Inc. 7.125%"
2470,PWE
2470,Penn West
2470,Penn West Petroleum
2471,PWR
2471,Quanta
2471,"Quanta Services,"
2471,"Quanta Services, Inc."
2472,PX
2472,Praxair
2472,"Praxair, Inc."
2472,"Praxair, Inc. Common"
2473,PXD
2473,Pioneer Natural
2473,Pioneer Natural Resources
2474,PYB
2474,PPlus Trust
2474,PPlus Trust Series
2475,PYN
2476,PYS
2476,Merrill Lynch Depositor
2477,PYT
2477,PPlus Tr
2477,PPlus Tr GSC
2478,PZB
2478,"Merrill Lynch Depositor,"
2479,PZC
2480,PZE
2480,Petrobras
2480,Petrobras Argentina
2480,Petrobras Argentina S.A.
2481,PZN
2481,Pzena
2481,Pzena Investment
2481,Pzena Investment Management
2482,Q
2482,Quintiles
2482,Quintiles Transnational
2482,Quintiles Transnational Holdings
2483,"QEP Resources,"
2483,"QEP Resources, Inc."
2484,QEPM
2484,QEP Midstream
2484,"QEP Midstream Partners,"
2485,QIHU
2485,Qihoo
2485,Qihoo 360
2485,Qihoo 360 Technology
2486,QSR
2486,Restaurant Brands
2486,Restaurant Brands International
2487,QTM
2487,Quantum
2487,Quantum Corporation
2487,Quantum Corporation Common
2488,QTS
2488,QTS Realty
2488,"QTS Realty Trust,"
2489,Q2
2489,QTWO
2489,"Q2 Holdings,"
2489,"Q2 Holdings, Inc."
2490,QUAD
2490,"Quad Graphics,"
2490,"Quad Graphics, Inc"
2491,R
2491,Ryder
2491,"Ryder System,"
2491,"Ryder System, Inc."
2492,RAD
2492,Rite Aid
2492,Rite Aid Corporation
2493,RAI
2493,Reynolds
2493,Reynolds American
2493,Reynolds American Inc
2494,RALY
2494,Rally
2494,Rally Software
2494,Rally Software Development
2495,RAS
2496,RAS-A
2497,RAS-B
2498,RAS-C
2499,RATE
2499,Bankrate
2499,"Bankrate, Inc."
2499,"Bankrate, Inc. Common"
2500,RAX
2500,Rackspace
2500,"Rackspace Hosting,"
2500,"Rackspace Hosting, Inc"
2501,RBA
2501,Ritchie Bros.
2501,Ritchie Bros. Auctioneers
2502,RBC
2502,Regal Beloit
2502,Regal Beloit Corporation
2503,RBS
2504,RBS-E
2505,RBS-F
2506,RBS-G
2507,RBS-H
2508,RBS-I
2509,RBS-L
2510,RBS-M
2511,RBS-N
2512,RBS-P
2513,RBS-Q
2514,RBS-R
2515,RBS-S
2516,RBS-T
2517,RCAP
2517,RCS CAPITAL
2517,RCS CAPITAL CORPORATION
2518,RCI
2518,"Rogers Communication,"
2518,"Rogers Communication, Inc."
2519,RCL
2519,Royal Caribbean
2519,Royal Caribbean Cruises
2520,PIMCO Strategic
2520,PIMCO Strategic Income
2521,RDC
2521,Rowan
2521,Rowan Companies
2521,Rowan Companies plc
2522,RDN
2522,Radian
2522,Radian Group
2522,Radian Group Inc.
2523,RDS.A
2524,RDS.B
2525,RDY
2525,Dr. Reddy's
2525,Dr. Reddy's Laboratories
2526,RE
2526,Everest
2526,Everest Re
2526,"Everest Re Group,"
2527,REG
2528,REG-F
2529,REG-G
2530,REN
2530,Resolute Energy
2530,Resolute Energy Corporation
2531,RENN
2531,Renren
2531,Renren Inc.
2531,Renren Inc. American
2532,RES
2532,RPC
2532,"RPC, Inc."
2532,"RPC, Inc. Common"
2533,RESI
2533,Altisource
2533,Altisource Residential
2533,Altisource Residential Corporation
2534,REV
2534,Revlon
2534,"Revlon, Inc."
2534,"Revlon, Inc. New"
2535,REX
2535,REX American
2535,REX American Resources
2536,REXR
2536,Rexford
2536,Rexford Industrial
2536,"Rexford Industrial Realty,"
2537,RF
2538,RF-A
2539,RF-B
2540,RFI
2541,RFP
2541,Resolute Forest
2541,Resolute Forest Products
2542,RFT
2543,RFTA
2544,RGA
2545,RGC
2545,Regal Entertainment
2545,Regal Entertainment Group
2546,RGP
2546,Regency Energy
2546,Regency Energy Partners
2547,RGR
2547,Sturm
2547,"Sturm, Ruger"
2547,"Sturm, Ruger &"
2548,RGS
2548,Regis
2548,Regis Corporation
2548,Regis Corporation Common
2549,RGT
2549,Royce Global
2549,Royce Global Value
2550,RH
2550,Restoration
2550,Restoration Hardware
2550,Restoration Hardware Holdings
2551,RHI
2551,Robert
2551,Robert Half
2551,Robert Half International
2552,RHP
2552,Ryman
2552,Ryman Hospitality
2552,"Ryman Hospitality Properties,"
2553,RHT
2553,"Red Hat,"
2553,"Red Hat, Inc."
2554,RICE
2554,Rice Energy
2554,Rice Energy Inc.
2555,RIG
2555,Transocean Ltd
2555,Transocean Ltd (Switzerland)
2556,RIGP
2556,Transocean Partners
2556,Transocean Partners LLC
2557,RIO
2557,Rio Tinto
2557,Rio Tinto Plc
2558,RIOM
2558,Rio Alto
2558,Rio Alto Mining
2559,RIT
2559,LMP Real
2559,LMP Real Estate
2560,RJD
2561,RJF
2562,RKT
2562,Rock
2563,RKUS
2563,"Ruckus Wireless,"
2563,"Ruckus Wireless, Inc."
2564,RL
2564,Ralph Lauren
2564,Ralph Lauren Corporation
2565,RLD
2565,RealD
2565,RealD Inc
2565,RealD Inc Common
2566,RLGY
2566,Realogy
2566,Realogy Holdings
2566,Realogy Holdings Corp.
2567,RLH
2567,Red Lions
2567,Red Lions Hotels
2568,RLH-A
2568,Red Lion
2568,Red Lion Hotels
2569,RLI
2569,RLI Corp.
2569,RLI Corp. Common
2570,RLJ
2570,RLJ Lodging
2570,RLJ Lodging Trust
2571,RM
2571,Regional Management
2571,Regional Management Corp.
2572,RMAX
2572,RE/MAX
2572,"RE/MAX Holdings,"
2572,"RE/MAX Holdings, Inc."
2573,RMD
2573,ResMed
2573,ResMed Inc.
2573,ResMed Inc. Common
2574,RMP
2574,Rice Midstream
2574,Rice Midstream Partners
2575,RMT
2575,Royce Micro
2576,RNDY
2576,Roundy's
2576,"Roundy's, Inc."
2576,"Roundy's, Inc. Common"
2577,RNE
2577,Morgan Stanley Eastern
2578,RNF
2578,Rentech
2578,Rentech Nitrogen
2578,"Rentech Nitrogen Partners,"
2579,RNG
2579,Ringcentral
2579,"Ringcentral, Inc."
2579,"Ringcentral, Inc. Class"
2580,RNO
2580,Rhino Resource
2580,Rhino Resource Partners
2581,RNP
2582,RNR
2583,RNR-C
2584,RNR-E
2585,ROC
2585,Rockwood
2585,"Rockwood Holdings,"
2585,"Rockwood Holdings, Inc."
2586,ROG
2586,Rogers Corporation
2586,Rogers Corporation Common
2587,ROK
2587,"Rockwell Automation,"
2587,"Rockwell Automation, Inc."
2588,ROL
2588,"Rollins, Inc."
2588,"Rollins, Inc. Common"
2589,ROP
2589,Roper
2589,"Roper Industries,"
2589,"Roper Industries, Inc."
2590,ROYT
2590,Pacific Coast
2590,Pacific Coast Oil
2591,RPAI
2592,RPAI-A
2593,RPM
2593,RPM International
2593,RPM International Inc.
2594,RPT
2595,RPT-D
2596,RQI
2597,RRC
2597,Range
2597,Range Resources
2597,Range Resources Corporation
2598,RRMS
2598,Rose Rock
2598,"Rose Rock Midstream,"
2599,RRTS
2599,Roadrunner Transportation
2599,"Roadrunner Transportation Systems,"
2600,RS
2600,Reliance Steel
2600,Reliance Steel &
2601,RSE
2601,Rouse
2601,"Rouse Properties,"
2601,"Rouse Properties, Inc."
2602,RSG
2602,"Republic Services,"
2602,"Republic Services, Inc."
2603,RSH
2603,Radioshack
2603,Radioshack Corporation
2603,Radioshack Corporation Common
2604,RSO
2605,RSO-A
2606,RSO-B
2607,RSO-C
2608,RSP
2608,RSPP
2608,"RSP Permian,"
2608,"RSP Permian, Inc."
2609,RST
2609,Rosetta
2609,Rosetta Stone
2609,Rosetta Stone Rosetta
2610,RT
2610,"Ruby Tuesday,"
2610,"Ruby Tuesday, Inc."
2611,RTEC
2611,"Rudolph Technologies,"
2611,"Rudolph Technologies, Inc."
2612,RTI
2612,RTI International
2612,"RTI International Metals,"
2613,RTN
2613,Raytheon
2613,Raytheon Company
2613,Raytheon Company Common
2614,RUBI
2614,The Rubicon
2614,"The Rubicon Project,"
2615,RUK
2616,RVT
2616,Royce Value
2616,"Royce Value Trust,"
2617,RWT
2617,"Redwood Trust,"
2617,"Redwood Trust, Inc."
2618,RXN
2618,Rexnord
2618,Rexnord Corporation
2618,Rexnord Corporation Common
2619,RY
2620,RYAM
2620,Rayonier Advanced
2620,Rayonier Advanced Materials
2621,RYI
2621,Ryerson
2621,Ryerson Holding
2621,Ryerson Holding Corporation
2622,RYL
2622,Ryland
2622,"Ryland Group,"
2622,"Ryland Group, Inc."
2623,RYN
2623,Rayonier Inc.
2623,Rayonier Inc. REIT
2624,RZA
2625,S
2625,Sprint Corporation
2625,Sprint Corporation Common
2626,SA
2626,Seabridge
2626,"Seabridge Gold,"
2626,"Seabridge Gold, Inc."
2627,SAH
2627,"Sonic Automotive,"
2627,"Sonic Automotive, Inc."
2628,SAIC
